name,total_score,duty,work_state,date,title,pros,cons,wish,like
페이스북코리아,width:100%;,IT/인터넷,현직원,2015. 07. 15,"
BEST
      ""내가 다녀본 최고의 회사, 그리고 내가 다니고 싶은 마지막 회사""
    ","
사람을 바라보고 사람에 대한 고민을 하는 그래서 다니는 사람들도 행복하게 해주는 기업
","
기업의 단점은 없음. 단 내가 좀 나이가 들었다는 것이 아쉬울 뿐. 일반적인 평균연령이 타기업 대비 낮은 편임
","
현재의 조직 문화가 지속될 수 있도록 노력해 주세요.
", 11 
페이스북코리아,width:100%;,영업/제휴,전직원,2015. 07. 09,"
BEST
      ""글로벌 최고의 회사에서 일한다는 압박을 견디고 높은 성과를 만들어가는 과정을 즐길수 있는 당신. 지금 지원하라""
    ","
세계에서 가장 빠르게 성장하는 핫한 기업.말이 아닌 실제 회사의 정책과 업적으로 기업 미션에 충실한 회사.성과와 임팩으로 평가받을수 있는 회사.직원들이 성과를 낼수 있도록 온갖 지원을 아끼지 않는 회사
","
많은 업무량과 높은 스트레스 레벨 하지만 그거야 뭐 No pain No gain.
","
회사 키친에 (마음대로 꺼내 먹을수 있는) 음식이 너무 많이 직원들 태반이 입사 3개월만에 살이 찐다
", 20 
페이스북코리아,width:80%;,영업/제휴,현직원,2015. 07. 07,"
BEST
      ""Rocketship growth가 무엇인지 직접 경험할 수 있고, startup mind로 스스로 일을 알아서 찾아서 할 각오가 있으면 도전해서 즐길 수 있는 회사""
    ","
자율성 - 하고싶고 잘하는 영역에 집중하게 함성장성 - 상상할 수 없을 정도로 빨리 변화하고 성장하고 있음자부심 - 새로 쏟아내는 시장의 화두를 먼저 이끄는 일을 할 수 있음
","
자율성 - 직장생활 초년 시작은 조금 어려울 수 있음. 교육은 스스로 알아서 찾아서 듣고 배워야함. 너무 자유로워서 나중에 다른 기업으로 옮기면 적응이 어려울 수 있음업무강도 - 일인당 담당 영역이 많고 항상 변해서 계속 배워야하고 일이 많고 바쁨
","
한국 국내회사, 미국 본사와 직원 복지측면 차이가 있어 순차적으로 채택이 필요합니다. (예:부모님 의료비, 휴양지 사용 프로그램)
", 19 
페이스북코리아,width:100%;,IT/인터넷,현직원,2015. 07. 07,"
BEST
      ""글로벌 미션을 바탕으로 함께 나아가는, 가장 일하기 좋은 IT 기업""
    ","
세상을 더 가깝게 연결한다는 글로벌 미션에 동참하고 있다는 자부심을 가질 수 있는 회사. 스스로 발전하고 새로운 기회를 창출할 수 있는 기회가 주어지는 회사. 다양한 복지와 혜택이 있는 회사. 개인의 삶 또한 적극적으로 존중하는 회사.
","
주어진 임무뿐만 아니라, 자신이 잘할 수 있는 부분을 찾아서 지속적으로 노력해야 하는 것이 때론 부담이 될 수 있음.
","
회사의 장점이나 문화를 좀 더 적극적으로 알릴 수 있는 기회를 마련할 수 있었으면 좋겠음.
", 10 
페이스북코리아,width:100%;,IT/인터넷,현직원,2015. 07. 07,"
BEST
      ""일반 한국의 기업을 비롯 외국계기업과도 완전히 다른 문화와 가치를 창출하고 있는 가장 핫한 기업. 자유로우면서도 업무의 수준이 높은 사람들이 모여 즐겁게 일하는 분위기""
    ","
세상의 변화를 선도하고 있다는 자부심, 현재 가장 핫한 모바일 산업의 핵심기업, 높은 성과, 유연하고 창의성을 중요시 여기는 기업문화, 풍요로운 먹거리
","
너무 자율적이다 보니 지시를 받는 것 (또는 하는 것)에 익숙하면 적응하기 어려움
","
향후 조직이 더 커졌을때도 현재의 좋은 문화를 잘 유지하기위해 노력이 필요함
", 5 
페이스북코리아,width:100%;,기타,현직원,2015. 07. 07,"
BEST
      ""이 이후의 직장을 상상할 수 없을 정도로 자유로운 업무 환경과 최고 수준의 복지""
    ","
좀처럼 찾아보기 힘든 자유롭고 수평적인 조직문화. 동료간의 존중과 배려가 기본으로 깔려 있으며 함께 일하는 모든 사람들이 그 문화를 지키기 위해서 상당히 노력함. 적절한 긴장 속에서도 인간적이고 친밀한 관계가 공존. 사무실 내 동료 때문에 스트레스 받는 경우를 찾기 힘듬. 복지와 급여수준도 매우 만족.
","
일이 어렵고 많다. 종합적인 안목과 전략적인 사고가 필요하다. 모두가 영어를 네이티브만큼 잘 하는 것은 아니지만, 각자의 일에서만큼은 최고인 것은 기본적인 업무능력이 받쳐주기 때문. 일반적인 기업처럼 사수가 붙어서 하나하나 가르쳐주고 하는 일은 없다. 업무 자체도 고정되어 있지 않다. 내가 잘 할 수 있고, 회사에 도움이 되면 스스로 공부하면서 해 나가야 하는 문화. 편하게 외국계 회사 생활을 경험하고 싶다면 절대 오면 안 되는 곳.
","
지금의 좋은 문화들, 시간이 많이 지나도 변하지 않도록 잘 이끌어 주시길.
", 18 
페이스북코리아,width:100%;,기타,현직원,2015. 07. 07,"
BEST
      ""경력에 상관없이 동등한 대우를 해주는 회사, 가족같이 오픈된 대화를 중시하는 회사, 전세계에 흩어진 팀원들과 협업을 통해 국제적 안목을 키워주는 회사""
    ","
모든 직원들에게 동등한 대우, 경력에 상관없이 서로를 믿고 업무를 맡기는 문화, 자유로운 출퇴근 시간 및 복장으로 인한 업무 효율성 상승, 직원들을 위한 복지, 개개인의 커리어 개발을 위한 지원, 지속적이고 열린 커뮤니케이션을 중시하는 문화, 회사의 접근성 및 편의시설
","
기업의 빠른 발전 때문에 항상 새로운 변화에 대한 대비가 필요하고 그 변화에 적응을 하기 위해 받는 스트레스, 업무가 주어지는 것보다 스스로의 장점을 살릴수 있는 업무를 끊임없이 발견하고 연마해야 함, 한국의 기업 문화와 외국 기업문화 사이의 암묵적 문화적 갈등
","
-능력있는 사원들이 더 많이 지원할 수 있도록 기업 홍보를 통해 국내 글로벌 회사 사이에서 페이스북코리아의 입지를 다질 필요.-새로운 회사이다보니 아직 체계화된 트레이닝 프로그램 부족
", 9 
페이스북코리아,width:100%;,영업/제휴,현직원,2015. 07. 06,"
BEST
      ""한국에서 보기드문 글로벌 기업 문화를 갖춘 세계 최고의 IT 기업""
    ","
기본적으로 사람에 대한 신뢰와 애정을 가지고 직원들을 대함. 그에 따른 세계 최고 수준의 복지와 개개인의 자율성이 보장됨. 가족같은 분위기와 수평적인 커뮤니케이션이 가능함. 직원들이 회사에 대한 충성도가 높고, 서로서로 배려하고 함께 성장해 나가는 문화.
","
끊임없이 변화하고 성장하는 회사이다보디 그에 따라 업무량도 많고, 매일매일 새로 발전하는 제품에 대한 무한 공부가 필요함.
","
최고 수준의 working culture 를 유지해 갈 수 있도록 세세한 부분까지 신경써 주시기 바랍니다.
", 11 
페이스북코리아,width:100%;,기타,현직원,2015. 07. 06,"
BEST
      ""꾸준히 성장하는 글로벌 IT기업, 많은 자율과 권한이 주어짐""
    ","
성장이 빠른 글로벌 기업에서 일할 수 있다는 자부심, 수평적인 조직 문화.다른 기업의 인턴과는 다르게 본인이 프로젝트를 구성하고 그에 따른 평가를 받음. 단순히 스펙 한줄이 아니라 뛰어난 사람들과 일하면서 많은 것을 얻어 갈 수 있고 본인도 성장할 수 있는 최고의 기회.개개인의 능력을 믿고 맡기기 때문에 본인이 노력한다면 많은 것을 얻어 갈 수 있음.
","
개개인의 업무가 많기 때문에 새로 들어와도 많은 케어를 바라기에 무리가 있음. 본인이 적극적으로 나서지 않으면 업무습득이 어려움. 맞춰진 가이드에 따라서 업무를 하고 수동적인 것을 선호하는 사람에게는 적응이 힘들 것. 외국계 기업 특성상 해외와의 회의도 많기 때문에 꽤 높은 수준의 영어 능력이 요구됨.
","
빠르게 성장하고 회사 가족수도 늘어나고 있는 만큼, 조직이 커지더라도 자유로운 분위기를 유지할 수 있었으면 좋겠습니다.
", 6 
페이스북코리아,width:100%;,영업/제휴,전직원,2015. 07. 06,"
BEST
      ""글로벌 최고의 선도기업 회사로 최고의 기업문화 최고의 직원 지원 시스템이 존재하는 회사.""
    ","
개개인이 최고의 성과를 내도록 돕고 서비스 하는 회사. 최고 복지와 함께 가족을 배려하고 돕도록 장려하는 회사. 남녀의 차별이 없는 회사 면접도 하나의 서비스인 회사. 개인의 의견이 존중받는 회사. 임원에서 사원까지 수평적인 문화를 가진 회사. 정말 스마트하고 나이스한 사람들이 모인 회사.
","
빠른 변화가 늘 일어나는 회사. 변화에 적응 못하면 뒤쳐지는 회사.
","
좀더 많은 사람을 뽑아서 일자리를 늘렸으면 좋겠음
", 4 
페이스북코리아,width:100%;,IT/인터넷,현직원,2015. 07. 03,"
BEST
      ""세계 최고의 IT 글로벌 회사에서 훌륭한 복지와 급여를 누리며 일할 수 있다는 것은 축복이다.""
    ","
말로만 글로벌 회사가 아닌 진정한 글로벌 회사를 느낄 수 있으며, 역동적인 IT기업에서 왜 페이스북이 최고의 회사 중 하나라는 것을 알 수 있다. 수평적인 기업 문화, 자유로운 문화에 더불어 세계 최고의 복지도 누릴 수 있다.
","
이 기업은 안정적이고 편하게 일할 수 있는 환경이 아니다. 항상 높은 업무 효율성 및 임팩트를 남겨야한다는 압박감을 가져야한다. 때문에 업무와 삶의 균형보다는 업무와 삶의 통합에 가까울만큼 업무량이 많아진다. 영어에 대한 요구사항도 높고, 쓰는 일도 잦다.
","
회사의 규모가 커지더라도 장점을 잃어버리지 말고 장점을 오히려 살렸으면 좋겠다.
", 9 
페이스북코리아,width:100%;,기타,현직원,2015. 05. 28,"
BEST
      ""빠르게 성장하는 조직인만큼 개인에게 주어지는 기회도 많고 업무적으로 성장할 수 있는 가능성이 높은 곳.""
    ","
직원을 직원으로 보기보단 정말 사람으로 봐준다는 느낌이 드는 게 가장 좋은 듯. 자율출퇴근, 풍부한 간식거리 제공, 업무적으로 성장할 수 있는 기회가 많은 것도 장점. 쓸데없는 데 신경 안쓰고 일에 진짜 집중하게 해 주는 곳. COO인 셰릴 샌드버그가 얘기하는 Lean in (린인) 때문에 여직원들에 대한 배려가 있는듯.
","
직원에 대한 기대치가 높고 그만큼 업무의 강도도 높은 편. 아직 커나가는 조직이라 그만큼 변화도 많고 자기 업무 영역보다 더 많은 일을 해야 하는 경우들이 있음. 퍼포먼스, 임팩트에 대한 압박. 본인이 열심히 하고 배울 준비만 되어 있다면 오히려 개인적인 성장의 기회로 삼을 수 있을 듯.
","
팀 규모가 커져도 지금처럼 좋은 문화가 그대로 유지되었으면 하는 바람입니다.
", 16 
페이스북코리아,width:100%;,IT/인터넷,현직원,2014. 06. 11,"
BEST
      ""최고 글로벌 기업, 브랜드, 문화. 높은 자율성과 책임감, 뛰어난 회사동료들. 높은 복지, 연봉.""
    ","
엄청난 자율성과 책임이 개인에게 주어지고 조직문화가 상하관계가 아닌 수평적임. 빠르게 성장하는 조직인만큼 빠른 결정과 판단력이 요구되고 각자개인이 알아서 일을 정해서 하는 문화. 이런회사가 있을 수 있구나 싶을 정도로 직원을 믿고 개개인의 의견을 존중해줌. 복지 최고. 경영진 역시 이런 독특한 문화를 장려하기 위해 많은 노력. 함께 일하는 동료들로부터 배울게 많고 경영진 역시 능력자들임.
","
빠르게 움직이는 기업인만큼 항상 공부모드이고 쉴 틈이 없음. 업무강도는 본인이 자율적으로 정하다보니 오히려 근무시간은 높은편임. 높은 영어구사능력 요망. 까다롭고 어려운 인터뷰.
","
더 성장하더라도 지금처럼 페이스북만의 자유로운 기업문화를 지키기 위해 계속해서 노력해주세요.
", 29 
셀메이트,width:100%;,경영/기획/컨설팅,현직원,2020. 10. 22,"
BEST
      ""합리적이고 업무에 집중할 수 있는 환경을 만들어 줘서 좋아요. 업무시간엔 바쁜편이지만 칼퇴가능하고 점심시간도 길어요!""
    ","
연차 눈치안보고 쓸 수 있고, 여러 복지가 많아요. 안마의자 있고 도서지원비 등등
","
업무 중간중간 쉴 수 있도록 해줬으면 좋겠어요. 빡센 분위기다 보니 일의 효율성이 떨어져요.
","
이미 많은 노력을 하고 있는 것 같아 잘 모르겠지만 앞으로 회사가 더 크려면, 성과를 내는 직원에게 적절한 보상체계가 확실했으면 좋겠습니다!
", 0 
셀메이트,width:60%;,IT/인터넷,전직원,2020. 10. 21,"
BEST
      ""좋은 문화와 안좋은문화가 극과극 그냥 평범한 회사 개발 아닌 팀은 다니기 좋아보임""
    ","
임원진들이 좋다 사람들과 친하게 지낼 수 있다 발전기회가있다 일이 많지 않다 나름 복지가 좋다 대부분 칼퇴한다 분위기가 좋다
","
함부로 말하는 사람들이 있다 어린 사람들이 많다 개발팀은 문화가 않좋다 군대식 문화가 있지만 심하지는 않다
","
위계적인 분위기가 배울 수 있는 기회를 차단하는 것 같다.
", 0 
